번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
1455,경북본부,안동전기사업소,,저압배전반 보수 및 정밀점검,"접점부활제(CW100) 취급시 흡입, 접촉에 의한 안전사고 (에어로졸)",MSDS물질 교육,,,
1456,경북본부,안동전기사업소,,저압배전반 보수 및 정밀점검,"접점부활제(CW100) 취급시 흡입, 접촉에 의한 안전사고 (에어로졸)",국부 배기 시행,,,
1457,경북본부,안동전기사업소,,저압배전반 보수 및 정밀점검,"접점부활제(CW100) 취급시 흡입, 접촉에 의한 안전사고 (에어로졸)","마스크,보안경 착용",,,
1458,경북본부,안동전기사업소,,저압배전반 보수 및 정밀점검,불안정한 작업자세에 의한 근골격계 질환,작업공간 확보,,,
1459,경북본부,안동전기사업소,,저압배전반 보수 및 정밀점검,(불안정한 작업자세),교대작업 및 충분한 휴식시간 확보,,,
1460,경북본부,안동전기사업소,,전동공구 사용작업,임팩드릴을 사용한 불트 분리.체결 시 손목부상 우려 (감김),안전수칙 교육,,,
1461,경북본부,안동전기사업소,,전동공구 사용작업,임팩드릴을 사용한 불트 분리.체결 시 손목부상 우려 (감김),안전보호구 작용,,,
1462,경북본부,안동전기사업소,,전동공구 사용작업,전동드릴을 사용한 천공 작업 시 드릴에 장갑이 말려 손가락 부상 우려(감김),안전수칙 교육,,,
1463,경북본부,안동전기사업소,,전동공구 사용작업,전동드릴을 사용한 천공 작업 시 드릴에 장갑이 말려 손가락 부상 우려(감김),안전보호구 착용,,,
1464,경북본부,안동전기사업소,,전동공구 사용작업,핸드그라인더를 사용한 연마작업 시 불꽃에 의한 화상(화재) ,안전수칙 교육,,,
1465,경북본부,안동전기사업소,,전동공구 사용작업,핸드그라인더를 사용한 연마작업 시 불꽃에 의한 화상(화재) ,안전보호구 착용,,,
1466,경북본부,안동전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 우천, 바닦물기 등에 따른 누전에 의한 (감전)",안전수칙 교육,,,
1467,경북본부,안동전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 우천, 바닦물기 등에 따른 누전에 의한 (감전)",안전보호구 착용,,,
1468,경북본부,안동전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 분진, 고체비산 등에 의한 안전사고(분진.비산)",안전수칙 교육,,,
1469,경북본부,안동전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 분진, 고체비산 등에 의한 안전사고(분진.비산)",안전보호구 착용,,,
1470,경북본부,안동전기사업소,,전동공구 사용작업,핸드그라인더등 규정된 절단석 미사용에 따른 안전사고(절단),안전수칙 교육,,,
1471,경북본부,안동전기사업소,,전동공구 사용작업,핸드그라인더등 규정된 절단석 미사용에 따른 안전사고(절단),규정된 공구 사용,,,
1472,경북본부,안동전기사업소,,전동공구 사용작업,핸드그라인더등 규정된 절단석 미사용에 따른 안전사고(절단),안전보호구 착용,,,
1473,경북본부,안동전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 릴코드, 전선등에 걸려 (넘어짐) ",작업장 정리정돈,,,
1474,경북본부,안동전기사업소,,전동공구 사용작업,"전동공구를 사용한 작업 시 릴코드, 전선등에 걸려 (넘어짐) ",안전보호구 착용,,,
1475,경북본부,안동전기사업소,,전동공구 사용작업,전동공구를 사용한 작업 시 소음에 의한 청각 질환 (소음),안전수칙 교육,,,
1476,경북본부,안동전기사업소,,전동공구 사용작업,전동공구를 사용한 작업 시 소음에 의한 청각 질환 (소음),귀마개 착용 ,,,
1477,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,"콘덴서, 저항 점검 시 낮은 가압부에 의한 (감전)",단전작업 및 검전기 사용,,,
1478,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,"콘덴서, 저항 점검 시 낮은 가압부에 의한 (감전)",안전보호구 작용,,,
1479,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,"진단작업 시 콘덴서 충전전류, 충전부 접촉에 의한 감전",접지걸이 취급,,,
1480,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,"진단작업 시 콘덴서 충전전류, 충전부 접촉에 의한 감전",절연장갑 착용,,,
1481,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,큐비클 공간협소에 따른 구조물과 (부딪힘) ,2인1조 교대 작업,,,
1482,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,큐비클 공간협소에 따른 구조물과 (부딪힘) ,안전보호구 착용,,,
1483,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,고압 계측장비 취급 부주의에 따른 (감전),계통도 숙지,,,
1484,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,고압 계측장비 취급 부주의에 따른 (감전),안전보호구 착용,,,
1485,경북본부,안동전기사업소,,RCBANK 보수 및 정밀점검,고압 계측장비 취급 부주의에 따른 (감전),계측기 매뉴얼 숙지,,,
1486,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,큐비클 공간협소에 따른 구조물과 (부딪힘) ,2인1조 교대 작업,,,
1487,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,큐비클 공간협소에 따른 구조물과 (부딪힘) ,안전보호구 착용,,,
1488,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,"변압기 보수 점검 시 충전전류, 충전부 (감전) ",안전수칙 교육,,,
1489,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,"변압기 보수 점검 시 충전전류, 충전부 (감전) ",안전보호구 착용,,,
1490,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,"변압기 보수 점검 시 충전전류, 충전부 (감전) ",접지걸이 취급,,,
1491,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,"변압기 보수 점검 시 충전전류, 충전부 (감전) ",검전기 단전확인 ,,,
1492,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,변압기 충전부가 낮아 청소도구 사용 시 (감전),안전수칙 교육,,,
1493,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,변압기 충전부가 낮아 청소도구 사용 시 (감전),안전보호구 착용,,,
1494,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,변압기 충전부가 낮아 청소도구 사용 시 (감전),단전작업 시행,,,
1495,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,고압 계측장비 취급 부주의에 따른 (감전),계통도 숙지,,,
1496,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,고압 계측장비 취급 부주의에 따른 (감전),안전보호구 착용,,,
1497,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,고압 계측장비 취급 부주의에 따른 (감전),계측기 매뉴얼 숙지,,,
1498,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,변압기 소움에 의한 청각 질환,안전수칙 교육,,,
1499,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,변압기 소움에 의한 청각 질환,안전보호구 착용,,,
1500,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,변압기 소움에 의한 청각 질환,귀마개 착용,,,
1501,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,주.예비 오인 및 실념에 의한 (감전),안전수칙 교육,,,
1502,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,주.예비 오인 및 실념에 의한 (감전),작업구간 계통도 숙지,,,
1503,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,주.예비 오인 및 실념에 의한 (감전),안전보호구 착용,,,
1504,경북본부,안동전기사업소,,소내용변압기 보수 및 정밀점검,주.예비 오인 및 실념에 의한 (감전),검전기 단전확인,,,
1505,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,큐비클 공간협소에 따른 구조물과 (부딪힘) ,2인1조 교대 작업,,,
1506,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,큐비클 공간협소에 따른 구조물과 (부딪힘) ,안전보호구 착용,,,
1507,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,"UPS 보수 점검 시 충전전류, 충전부 (감전) ",안전수칙 교육,,,
1508,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,"UPS 보수 점검 시 충전전류, 충전부 (감전) ",안전보호구 착용,,,
1509,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,"UPS 보수 점검 시 충전전류, 충전부 (감전) ",단전작업 시행,,,
1510,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,"UPS 보수 점검 시 충전전류, 충전부 (감전) ",검전기 단전확인 ,,,
1511,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,"UPS 점검 시 부스바, 단자 접촉에 의한 (감전)",안전수칙 교육,,,
1512,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,"UPS 점검 시 부스바, 단자 접촉에 의한 (감전)",안전보호구 착용,,,
1513,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,"UPS 점검 시 부스바, 단자 접촉에 의한 (감전)",단전작업 시행,,,
1514,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,입.출력 단자 이완등 점검 시 공구와 외함 접촉에 의한 (감전),절연공구 사용,,,
1515,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,입.출력 단자 이완등 점검 시 공구와 외함 접촉에 의한 (감전),안전보호구 착용,,,
1516,경북본부,안동전기사업소,,UPS 보수 및 정밀점검,입.출력 단자 이완등 점검 시 공구와 외함 접촉에 의한 (감전),전원차단 후 작업,,,
1517,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,"졸음, 실념에 의한 교통사고",장거리 운행시 교대운전,,,
1518,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,"졸음, 실념에 의한 교통사고",졸음쉼터등 충분한 휴식,,,
1519,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,업무용자동차 관리 소홀에 따른 교통사고 ,일일점검표 작성,,,
1520,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,업무용자동차 관리 소홀에 따른 교통사고 ,경고등 표출 숙지,,,
1521,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,동절기 빙판길 미끄럼 등에 따른 교통사고,스노우타이어 점검,,,
1522,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,동절기 빙판길 미끄럼 등에 따른 교통사고,빙판길 우려개소 저속운전,,,
1523,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,동절기 빙판길 미끄럼 등에 따른 교통사고,폭설 시 운행지양,,,
1524,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,하절기 폭우에 따른 교통사고,폭우 시 감속운전,,,
1525,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,하절기 폭우에 따른 교통사고,침수우려 개소 운행금지,,,
1526,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,하절기 폭우에 따른 교통사고,와이퍼등 사전점검,,,
1527,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,협소도로 우행에 따른 교통사고,대체 도로등 확인,,,
1528,경북본부,안동전기사업소,,업무용자동차 점검 및 운전작업,협소도로 우행에 따른 교통사고,저속운행,,,
1529,경북본부,안동전기사업소,,예초기 점검 및 제초작업,"예초기 돌, 나뭇가지 등 비산에 의한 안전사고",예초기 안전보호장비 착용,,,
1530,경북본부,안동전기사업소,,예초기 점검 및 제초작업,"예초기 돌, 나뭇가지 등 비산에 의한 안전사고",기타 이물질 사전제거,,,
1531,경북본부,안동전기사업소,,예초기 점검 및 제초작업,예초작업 반경내 보조자 등 접촉에 의한 안전사고,작업반경내 접근금지,,,
1532,경북본부,안동전기사업소,,예초기 점검 및 제초작업,예초작업 반경내 보조자 등 접촉에 의한 안전사고,병행작업 금지,,,
1533,경북본부,안동전기사업소,,예초기 점검 및 제초작업,예초작업 반경내 보조자 등 접촉에 의한 안전사고,칼날사용 금지,,,
1534,경북본부,안동전기사업소,,예초기 점검 및 제초작업,"예초기 점검 시 동작에 의한 접촉, 끼임등 사고",점검 시 시동 OFF,,,
1535,경북본부,안동전기사업소,,예초기 점검 및 제초작업,"예초기 점검 시 동작에 의한 접촉, 끼임등 사고",2인1조 작업대 잡고 점검,,,
1536,경북본부,안동전기사업소,,예초기 점검 및 제초작업,예초기 주유시 가연성물질에 의한 화상,주유시 시동 OFF,,,
1537,경북본부,안동전기사업소,,예초기 점검 및 제초작업,예초기 주유시 가연성물질에 의한 화상,인화물질 확인 후 주유,,,
1538,경북본부,안동전기사업소,,예초기 점검 및 제초작업,예초기 진동에 의한 근골격에 질환 우려,작업 시 충분한 휴식,,,
1539,경북본부,안동전기사업소,,예초기 점검 및 제초작업,예초기 진동에 의한 근골격에 질환 우려,2인1조로 교대작업,,,
1540,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열사병으로 인한 질환,온습도계 상시비치(실내작업),,,
1541,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열사병으로 인한 질환,기상청 자료활용(실외작업),,,
1542,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열사병으로 인한 질환,그늘밑 시원한 장소이동,,,
1543,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열사병으로 인한 질환,시원한 물로 체온을 낮춘다,,,
1544,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열사병으로 인한 질환,119를 부르고 구조요청,,,
1545,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열탈진(일사병)으로 인한 질환,온습도계 상시비치(실내작업),,,
1546,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열탈진(일사병)으로 인한 질환,기상청 자료활용(실외작업),,,
1547,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열탈진(일사병)으로 인한 질환,그늘밑 시원한 장소이동,,,
1548,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열탈진(일사병)으로 인한 질환,시원한 물로 체온을 낮춘다,,,
1549,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열탈진(일사병)으로 인한 질환,"증상이 호전되지 않을 경우, 병원으로 이동한다",,,
1550,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열경련으로 인한 질환,온습도계 상시비치(실내작업),,,
1551,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열경련으로 인한 질환,기상청 자료활용(실외작업),,,
1552,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열경련으로 인한 질환,그늘밑 시원한 장소이동,,,
1553,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열경련으로 인한 질환,물과 염분을 섭취한다,,,
1554,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열경련으로 인한 질환,근육 마사지와 스트레칭,,,
1555,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열경련으로 인한 질환,충분한 휴식,,,
1556,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열실신으로 인한 질환,온습도계 상시비치(실내작업),,,
1557,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열실신으로 인한 질환,기상청 자료활용(실외작업),,,
1558,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열실신으로 인한 질환,그늘밑 시원한 장소이동,,,
1559,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열실신으로 인한 질환,머리보다 다리를 높게조절,,,
1560,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열실신으로 인한 질환,"의사소통 가능할 경우, 물을 천천히 마시도록 한다",,,
1561,경북본부,안동전기사업소,,여름철 작업자 온열질환 예방,열실신으로 인한 질환,충분한 휴식,,,
1562,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,지중맨홀 점검 시 산소 부족 및 유해가스에 의한 질식사고,점검 전 복합가스 측정,,,
1563,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,지중맨홀 점검 시 산소 부족 및 유해가스에 의한 질식사고,밀폐공간 안전교육,,,
1564,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,지중맨홀 점검 시 산소 부족 및 유해가스에 의한 질식사고,점검 시에도 복합가스 측정기 착용하고 작업,,,
1565,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,지중맨홀 점검 시 추락에 의한 안전사고,점검용 사다리 고정상태 확인,,,
1566,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,지중맨홀 점검 시 추락에 의한 안전사고,안전요대 착용 후 진입,,,
1567,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,지중맨홀 점검 시 추락에 의한 안전사고,고소작업 안전교육 시행,,,
1568,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,도로상 지중맨홀 점검 시 공간협소에 따른 이동차량에 충돌사고,교통통제 유도안내원 배치,,,
1569,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,도로상 지중맨홀 점검 시 공간협소에 따른 이동차량에 충돌사고,교통통재 안전시설 설치,,,
1570,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,도로상 지중맨홀 점검 시 공간협소에 따른 이동차량에 충돌사고,충분한 작업공간 확보,,,
1571,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,도로상 지중맨홀 점검 시 공간협소에 따른 이동차량에 충돌사고,교통법규 준수,,,
1572,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,발전기 사용 시 매연등 가스유입에 의한 질식사고,발전기를 맨홀보다 낮은 위치에 설치,,,
1573,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,발전기 사용 시 매연등 가스유입에 의한 질식사고,점검 중 발전기 사용금지,,,
1574,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,발전기 사용 시 매연등 가스유입에 의한 질식사고,점검 시에도 복합가스 측정기 착용하고 작업,,,
1575,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 덭개 해체 시 중량물 취급에 따른 안전사고,중량물 취급수칙 교육,,,
1576,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 덭개 해체 시 중량물 취급에 따른 안전사고,3~2인1조 작업,,,
1577,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 내부 작업 시 상부 낙하물에 의한 안전사고,안전모등 안전보호구 착용,,,
1578,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 내부 작업 시 상부 낙하물에 의한 안전사고,맨홀 입구 주변 낙하물 제거,,,
1579,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 내부 작업 시 상부 낙하물에 의한 안전사고,장비 반입 시 로프 사용,,,
1580,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 내부 작업 시 상부 낙하물에 의한 안전사고,,,,
1581,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 내부 작업 시 상부 낙하물에 의한 안전사고,,,,
1582,경북본부,안동전기사업소,,154KV 지중맨홀 보수 및 정밀점검,맨홀 내부 작업 시 상부 낙하물에 의한 안전사고,,,,
1583,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,사다리 승주 작업 시 추락 위험(유도전압),안전 보호구 착용,,,
1584,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,사다리 승주 작업 시 추락 위험(유도전압),"위험 예지 훈련, 안전 교육 실시",,,
1585,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,신호기 모듈 점검 시 감전 위험,안전 보호구 착용,,,
1586,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,신호기 모듈 점검 시 감전 위험,"위험 예지 훈련, 안전 교육 실시",,,
1587,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,"신호기 보수 작업,점검 시 열차 접촉 우려",안전 협의,,,
1588,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,"신호기 보수 작업,점검 시 열차 접촉 우려","위험 예지 훈련, 안전 교육 실시",,,
1589,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,신호기 보수 작업 시 불완전한 자세,"위험 예지 훈련, 안전 교육 실시",,,
1590,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,신호기 보수 작업 시 불완전한 자세,작업 전 스트레칭 시행,,,
1591,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,신호기 보수 작업 시 불완전한 자세,안전보호구 착용,,,
1592,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,도색 작업 시 스프레이형 락카(중독),"안전보호구(방진마스크, 보안경) 착용",,,
1593,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,주상 보수작업 시 작업공구류 낙하(충돌),안전보호구(안전모) 착용,,,
1594,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,"사다리내 작업 시 자세 불안정(근골격계질환, 추락)","안전보호구(안전요대, 안전모) 착용",,,
1595,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,주상 작업 시 여름철 무더위(현기증 추락),무더위 시간대 실외작업 지양,,,
1596,경북본부,영주신호제어사업소,,신호기장치 점검 및 보수 작업,신호현시계열 및 투시거리 확인 시 열차접촉(충돌),열차감시자 배치,,,
1597,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,승주 작업 시 불안전한 자세,작업 전 스트레칭 시행,,,
1598,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,승주 작업 시 불안전한 자세,"위험 예지 훈련, 안전 교육 실시",,,
1599,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,승주 작업 시 작업 공구 추락 낙하,"위험 예지 훈련, 안전 교육 실시",,,
1600,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,승주 작업 시 작업 공구 추락 낙하,작업 외 인원 안전 지대로 이동,,,
1601,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,임시 신호기 설치 시 중량물 취급,작업 전 스트레칭 시행,,,
1602,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,임시 신호기 설치 시 중량물 취급,위험 예지 훈련,,,
1603,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,임시 신호기 설치 시 중량물 취급,안전 보호구 착용,,,
1604,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,신호기 보수 작업 시 열차 접촉 우려,"운행 협의 철저, 열차 감시 철저",,,
1605,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,신호기 보수 작업 시 열차 접촉 우려,"위험 예지 훈련, 안전 교육 실시",,,
1606,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,전압 점검 및 모듈 교체 시 감전 우려,안전 보호구 착용,,,
1607,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,전압 점검 및 모듈 교체 시 감전 우려,"위험 예지 훈련, 안전 교육 실시",,,
1608,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,신호기 지장수목 제거 시 벌집 사고,벌레 퇴치 스프레이 소지,,,
1609,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,신호기 지장수목 제거 시 벌집 사고,안전 보호구 착용,,,
1610,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,신호기 지장수목 제거 시 벌집 사고,"위험 예지 훈련, 안전 교육 실시",,,
1611,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,주상 작업 시 여름철 무더위(현기증 추락),무더위 시간대 실외작업 지양,,,
1612,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,신호현시계열 및 투시거리 확인 시 열차접촉(충돌),열차감시자 배치,,,
1613,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,선로변 이동 시 자갈 (부상),안전교육 시행,,,
1614,경북본부,영주신호제어사업소,,신호기장치 장애 시 긴급작업,장애·사고 발생 시 시간 단축 중압감(부상),안전보호구 착용,,,
1615,경북본부,영주신호제어사업소,,"사무실,숙소 이동 및 작업 후 복귀","2층 계단, 복도 이용 시 미끄러짐에 의한 추락 위험","계단, 복도 미끄럼방지 바닥테이프 설치",,,
1616,경북본부,영주신호제어사업소,,"사무실,숙소 이동 및 작업 후 복귀","2층 계단, 복도 이용 시 미끄러짐에 의한 추락 위험",계단 논슬립 테이프 부착,,,
1617,경북본부,영주신호제어사업소,,"사무실,숙소 이동 및 작업 후 복귀",주차 중 차량 충돌 위험,운전교육 실시,,,
1618,경북본부,영주신호제어사업소,,"사무실,숙소 이동 및 작업 후 복귀",주차 중 차량 충돌 위험,주차장 이동 방지턱 설치,,,
1619,경북본부,영주신호제어사업소,,"사무실,숙소 이동 및 작업 후 복귀",사무실 출입 시 경계턱 단차에 의한 전도 위험,위험예지훈련 실시,,,
1620,경북본부,영주신호제어사업소,,"사무실,숙소 이동 및 작업 후 복귀","사무실, 휴게소 이동 간 출입문 경계턱에 의한 전도",경계 표시 도색 실시,,,
1621,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역구내 건넘선 기술점검 시 시설 모터카 및 입환기와 추돌,안전보호구 착용,,,
1622,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역구내 건넘선 기술점검 시 시설 모터카 및 입환기와 추돌,작업안전계획서 작성,,,
1623,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역구내 건넘선 기술점검 시 시설 모터카 및 입환기와 추돌,작업 전 교육철저,,,
1624,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역구내 건넘선 기술점검 시 시설 모터카 및 입환기와 추돌,역 로컬관제원과 운행협의,,,
1625,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역간 터널내부 하수강 및 절연물 점검 시 인접선 열차 추돌,안전보호구 착용,,,
1626,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역간 터널내부 하수강 및 절연물 점검 시 인접선 열차 추돌,작업안전계획서 작성,,,
1627,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역간 터널내부 하수강 및 절연물 점검 시 인접선 열차 추돌,작업 전 교육철저,,,
1628,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",역간 터널내부 하수강 및 절연물 점검 시 인접선 열차 추돌,역 로컬관제원과 운행협의,,,
1629,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",모터카 상판작업대 임의 탑승 시 감전위험,안전보호구 착용,,,
1630,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",모터카 상판작업대 임의 탑승 시 감전위험,작업안전계획서 작성,,,
1631,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",모터카 상판작업대 임의 탑승 시 감전위험,작업 전 교육철저,,,
1632,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",업무미숙에 따른 추락위험,안전보호구 착용,,,
1633,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",업무미숙에 따른 추락위험,작업안전계획서 작성,,,
1634,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",업무미숙에 따른 추락위험,작업 전 교육철저,,,
1635,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",모터카 운행 중 전방감시 소홀로 인한 접촉 및 추락,안전보호구 착용,,,
1636,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",모터카 운행 중 전방감시 소홀로 인한 접촉 및 추락,작업안전계획서 작성,,,
1637,경북본부,영주전기사업소,,"전차선로 차상점검(건넘선, 역간작업 포함)",모터카 운행 중 전방감시 소홀로 인한 접촉 및 추락,작업 전 교육철저,,,
