번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
4421,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 시험,충전장치 시험 시 전원부 감전사고,계통도 파악 철저,1,4,4
4422,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 시험,배전반 내 작업공간 협소로 인한 근골격계 손상사고,작업공간 확보 후 작업,1,3,3
4423,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 점검 및 정비,작업공구 및 계측기 사용 시 부상 위험,2인 이상 작업,1,2,2
4424,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 점검 및 정비,"배전반 취급 시 손끼임, 베임 협착 사고",안전보호구 착용 및 작업 전 안전교육,1,2,2
4425,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 점검 및 정비,충전장치 교체 시 미끄러짐으로 인한 근골격계 손상 사고,작업 전,2,2,4
4425,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 점검 및 정비,충전장치 교체 시 미끄러짐으로 인한 근골격계 손상 사고,주변환경 정리 및 보호구 착용,2,2,4
4426,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 점검 및 정비,충전장치 정비 시 전원부 감전 사고,계통도 파악 철저,1,4,4
4427,수도권서부본부,안산전기사업소,안산전기사업소,충전장치 점검 및 정비,배전반 내 작업공간 협소로 인한 근골격계 손상사고,작업공간 확보 후 작업,1,3,3
4428,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 점검,"맨홀 취급 시 발끼임, 손끼임 협착 사고",중량물 취급 교육,1,3,3
4429,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 점검,작업공구 사용(쇠지렛대 등)으로 인한 맞음 사고,작업 공구 사전점검 및 안전보호구 착용,1,3,3
4430,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 점검,중량물 취급으로 인한 근골격계 손상 사고,2인 이상 작업,1,3,3
4431,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 점검,지중선로 소손(피복 벗겨짐)으로 인한 감전 사고,소손여부 사전점검,1,4,4
4432,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 점검,산소농도 부족으로 인한 질식사고,산소농도 측정 후 작업 시행,1,4,4
4433,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 점검,"지하, 맨홀 내 작업 협소로 인한 근골격계 손상 사고",작업공간 확보 후 작업,1,3,3
4434,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 시험,"맨홀 취급 시 발끼임, 손끼임 협착 사고",중량물 취급 교육,1,3,3
4435,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 시험,작업공구 사용(쇠지렛대 등)으로 인한 맞음 사고,작업 공구 사전점검 및 안전보호구 착용,1,3,3
4436,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 시험,중량물 취급으로 인한 근골격계 손상 사고,2인 이상 작업,1,3,3
4437,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 시험,지중선로 소손(피복 벗겨짐)으로 인한 감전 사고,소손여부 사전점검,1,4,4
4438,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 시험,산소농도 부족으로 인한 질식사고,산소농도 측정 후 작업 시행,1,4,4
4439,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 시험,"지하, 맨홀 내 작업 협소로 인한 근골격계 손상 사고",작업공간 확보 후 작업,1,3,3
4440,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 정비,"맨홀 취급 시 발끼임, 손끼임 협착 사고",중량물 취급 교육,1,3,3
4441,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 정비,작업공구 사용(쇠지렛대 등)으로 인한 맞음 사고,작업 공구 사전점검 및 안전보호구 착용,1,3,3
4442,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 정비,중량물 취급으로 인한 근골격계 손상 사고,2인 이상 작업,1,3,3
4443,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 정비,지중선로 소손(피복 벗겨짐)으로 인한 감전 사고,소손여부 사전점검,1,4,4
4444,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 정비,산소농도 부족으로 인한 질식사고,산소농도 측정 후 작업 시행,1,4,4
4445,수도권서부본부,안산전기사업소,안산전기사업소,지중선로 정비,"지하, 맨홀 내 작업 협소 및 미끄러짐으로 인한 근골격계 손상 사고",작업공간 확보 후 작업,1,3,3
4446,수도권서부본부,안산전기사업소,안산전기사업소,축전지 점검,작업공구 및 계측기 사용 시 부상 위험,2인 이상 작업,1,2,2
4447,수도권서부본부,안산전기사업소,안산전기사업소,축전지 점검,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4448,수도권서부본부,안산전기사업소,안산전기사업소,축전지 점검,축전지 점검 시 전원부 감전위험,전원 차단 후 작업 및 계통도 파악 철저,1,4,4
4449,수도권서부본부,안산전기사업소,안산전기사업소,축전지 점검,배전반 내 작업공간 협소로 인한 근골격계 부담(불균형 및 무리한 동작),안전보호구 착용 및 작업공간 확보 후 작업,1,3,3
4450,수도권서부본부,안산전기사업소,안산전기사업소,축전지 시험,작업공구 및 계측기 사용 시 부상 위험,2인 이상 작업,1,2,2
4451,수도권서부본부,안산전기사업소,안산전기사업소,축전지 시험,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4452,수도권서부본부,안산전기사업소,안산전기사업소,축전지 시험,축전지 시험 시 전원부 감전위험,전원 차단 후 작업 및 계통도 파악 철저,1,4,4
4453,수도권서부본부,안산전기사업소,안산전기사업소,축전지 시험,배전반 내 작업공간 협소로 인한 근골격계 부담(불균형 및 무리한 동작),안전보호구 착용 및 작업공간 확보 후 작업,1,3,3
4454,수도권서부본부,안산전기사업소,안산전기사업소,축전지 정비,작업공구 및 계측기 사용 시 부상 위험,2인 이상 작업,1,2,2
4455,수도권서부본부,안산전기사업소,안산전기사업소,축전지 정비,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4456,수도권서부본부,안산전기사업소,안산전기사업소,축전지 정비,축전지 교체 시 중량물 근골격계 위험,작업 전 준비운동,2,2,4
4457,수도권서부본부,안산전기사업소,안산전기사업소,축전지 정비,축전지 교체 시 단락사고 발생 위험,전원 차단 후 작업 및 계통도 파악 철저,1,4,4
4458,수도권서부본부,안산전기사업소,안산전기사업소,축전지 정비,배전반 내 작업공간 협소로 인한 근골격계 부담(불균형 및 무리한 동작),안전보호구 착용 및 작업공간 확보 후 작업,1,3,3
4459,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,작업공구 사용 시 부상 위험,2인 이상 작업,1,2,2
4460,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4461,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,점검시 전원 부 감전위험,전원 차단 후 작업 및 계통도 파악 철저,1,4,4
4462,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"중량물(사다리, 재료 등) 운반 시 근골격계 부상",중량물 취급 교육 및 안전보호구 착용,1,3,3
4463,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"판넬(셀 점검 시 고소작업으로 인한 떨어짐, 미끄럼 위험",작업전 사다리 상태 점검,1,4,4
4463,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"판넬(셀 점검 시 고소작업으로 인한 떨어짐, 미끄럼 위험",안전고리 철저 및 작업 전 안전교육,1,4,4
4464,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 시험,계측기 사용 시 부상 위험,2인 이상 작업,1,2,2
4465,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 시험,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4466,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 시험,시험 시 전원부 감전위험,전원 차단 후 작업 및 계통도 파악 철저,1,4,4
4467,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 시험,"중량물(사다리, 재료 등) 운반 시 근골격계 부상",중량물 취급 교육 및 안전보호구 착용,1,3,3
4468,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 시험,"판넬(셀 시험 시 고소작업으로 인한 떨어짐, 미끄럼 위험",작업전 사다리 상태 점검,1,4,4
4468,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 시험,"판넬(셀 시험 시 고소작업으로 인한 떨어짐, 미끄럼 위험",안전고리 철저 및 작업 전 안전교육,1,4,4
4469,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,작업공구 및 계측기 사용 시 부상 위험,2인 이상 작업,1,2,2
4470,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4471,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검, 정비 시 전원부 감전위험,전원 차단 후 작업 및 계통도 파악 철저,1,4,4
4472,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"중량물(사다리, 재료 등) 운반 시 근골격계 부상",중량물 취급 교육 및 안전보호구 착용,1,3,3
4473,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"판넬(셀 정비 시 고소작업으로 인한 떨어짐, 미끄럼 위험",작업전 사다리 상태 점검,1,4,4
4473,수도권서부본부,안산전기사업소,안산전기사업소,태양광발전설비 점검,"판넬(셀 정비 시 고소작업으로 인한 떨어짐, 미끄럼 위험",안전고리 철저 및 작업 전 안전교육,1,4,4
4474,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 점검,작업공구 사용 시 부상 위험,2인 이상 작업,1,2,2
4475,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 점검,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4476,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 점검,급전계통 미숙지(동시수용개소)로 감전 위험,전원 차단 후 작업,1,4,4
4477,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 점검,점검 시 전원부 감전 위험,계통도 파악 철저,1,4,4
4478,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 점검,고소 개폐기(AS 등) 점검 시 떨어짐위험,작업전 사다리 상태 점검,1,4,4
4478,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 점검,고소 개폐기(AS 등) 점검 시 떨어짐위험,안전고리 철저 및 작업 전 안전교육,1,4,4
4479,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 점검,배전반 내 작업공간 협소로 인한 근골격계 부담(불균형 및 무리한 동작),안전보호구 착용 및 작업공간 확보 후 작업,1,3,3
4480,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 시험,계측기 사용 시 부상 위험,2인 이상 작업,1,2,2
4481,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 시험,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4482,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 시험,급전계통 미숙지(동시수용개소)로 감전 위험,전원 차단 후 작업,1,4,4
4483,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 시험,시험 시 전원부 감전 위험,계통도 파악 철저,1,4,4
4484,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 시험,고소 개폐기(AS 등) 시험 시 떨어짐위험,작업전 사다리 상태 점검,1,4,4
4484,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 시험,고소 개폐기(AS 등) 시험 시 떨어짐위험,안전고리 철저 및 작업 전 안전교육,1,4,4
4485,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 시험,배전반 내 작업공간 협소로 인한 근골격계 부담(불균형 및 무리한 동작),안전보호구 착용 및 작업공간 확보 후 작업,1,3,3
4486,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,작업공구 사용 시 부상 위험,2인 이상 작업,1,2,2
4487,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,"배전반 취급 시 손끼임, 베임 발생",안전보호구 착용 및 작업 전 안전교육,1,2,2
4488,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,개폐기류 교체시 중량물 근골격계 위험,중량물 취급교육,1,3,3
4489,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,급전계통 미숙지(동시수용개소)로 감전 위험,전원 차단 후 작업,1,4,4
4490,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,정비 시 전원부 감전 위험,계통도 파악 철저,1,4,4
4491,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,고소 개폐기(AS 등) 정비 시 떨어짐위험,작업전 사다리 상태 점검,1,4,4
4491,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,고소 개폐기(AS 등) 정비 시 떨어짐위험,안전고리 철저 및 작업 전 안전교육,1,4,4
4492,수도권서부본부,안산전기사업소,안산전기사업소,개폐기류 정비,배전반 내 작업공간 협소로 인한 근골격계 부담(불균형 및 무리한 동작),안전보호구 착용 및 작업 전 안전교육,1,3,3
4493,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 점검","공구, 계측기 이동 시 근골격계 질환",2인 이상 작업 및 중량물 취급 교육 철저,2,3,6
4494,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 점검",조명타워 점검 시 낙하물에 충돌 위험,점검 전 이격거리 확보 후 점검,1,3,3
4495,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 점검","비상차로 이동 시 과속, 교통 법규 위반 시 교통사고 위험",법규 준수 교육 및 여유 시간 확보,1,4,4
4496,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 점검",조명타워 상부점검 시 떨어짐 위험,작업 전 안전고리 사용,1,4,4
4497,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 점검",유도전압 및 놀람에 의한 떨어짐 위험,전원 차단 후 작업 및 추락방지 보호구 착용 철저,1,4,4
4498,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 정비","공구, 계측기 이동 시 근골격계 질환",2인 이상 작업 및 중량물 취급 교육 철저,2,3,6
4499,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 정비",고중량 등기구 정비 시 근골격계 질환,2인 이상 작업 및 중량물 취급 교육 철저,2,3,6
4500,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 정비",조명타워 점검 시 낙하물에 충돌 위험,점검 전 이격거리 확보 후 점검,1,3,3
4501,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 정비","비상차로 이동 시 과속, 교통 법규 위반 시 교통사고 위험",법규 준수 교육 및 여유 시간 확보,1,4,4
4502,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 정비",조명타워 상부점검 시 떨어짐 위험,작업 전 안전고리 사용,1,4,4
4503,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 정비",유도전압 및 놀람에 의한 떨어짐 위험,전원 차단 후 작업 및 추락방지 보호구 착용 철저,1,4,4
4504,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 시험","공구, 계측기 이동 시 근골격계 질환",2인 이상 작업 및 중량물 취급 교육 철저,2,3,6
4505,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 시험",고중량 등기구 정비 시 근골격계 질환,2인 이상 작업 및 중량물 취급 교육 철저,2,3,6
4506,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 시험",조명타워 점검 시 낙하물에 충돌 위험,점검 전 이격거리 확보 후 점검,1,3,3
4507,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 시험","비상차로 이동 시 과속, 교통 법규 위반 시 교통사고 위험",법규 준수 교육 및 여유 시간 확보,1,4,4
4508,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 시험",조명타워 상부점검 시 떨어짐 위험,작업 전 안전고리 사용,1,4,4
4509,수도권서부본부,안산전기사업소,안산전기사업소,"조명타워, 철탑 시험",유도전압 및 놀람에 의한 떨어짐 위험,전원 차단 후 작업 및 추락방지 보호구 착용 철저,1,4,4
4510,수도권서부본부,안산전기사업소,안산전기사업소,원제설비 점검,설비 함 조작 시 부주의에 의한 손 협착 및 부딪힘,주기적 점검 시행 및 노후 설비함 교체,2,1,2
4511,수도권서부본부,안산전기사업소,안산전기사업소,원제설비 시험,시험 시 공구 취급 부주의에 의한 타박상,안전교육 및 공구별 운용교육,2,2,4
4511,수도권서부본부,안산전기사업소,안산전기사업소,원제설비 시험,시험 시 공구 취급 부주의에 의한 타박상,실습 실시,2,2,4
4512,수도권서부본부,안산전기사업소,안산전기사업소,원제설비 시험,설비 함 조작 시 부주의에 의한 손 협착 및 부딪힘,주기적 점검 시행 및 노후 설비함 교체,2,1,2
4513,수도권서부본부,안산전기사업소,안산전기사업소,원제설비 정비,정비 시 공구 취급 부주의에 의한 타박상,안전교육 및 공구별 운용교육,2,2,4
4513,수도권서부본부,안산전기사업소,안산전기사업소,원제설비 정비,정비 시 공구 취급 부주의에 의한 타박상,실습 실시,2,2,4
4514,수도권서부본부,안산전기사업소,안산전기사업소,원제설비 정비,설비 함 조작 시 부주의에 의한 손 협착 및 부딪힘,주기적 점검 시행 및 노후 설비함 교체,2,1,2
4515,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검","작업공구, 계측기, 전력설비 등 중량물 이동 시 부딪힘 및 찍힘 위험",- 안전 보호구 착용 및 작업 전 안전교육,2,3,6
4515,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검","작업공구, 계측기, 전력설비 등 중량물 이동 시 부딪힘 및 찍힘 위험",2인 이상 작업,2,3,6
4516,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검","- 변압기, 분로리액터 점검 시 감전",- 작업 전 안전교육 및 전원 계통 파악,1,4,4
4516,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검","- 변압기, 분로리액터 점검 시 감전",단전 조치 후 작업 시행 철저,1,4,4
4517,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검",- 충전부 오인으로 인한 감전,- 작업 전 작업개소 확인,1,4,4
4518,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검",- 옥외 큐비클 점검 시 시야 미확보에 따른 넘어짐,- 조도 확보 후 이동 및 안전보호구 착용,2,2,4
4518,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검",- 옥외 큐비클 점검 시 시야 미확보에 따른 넘어짐,작업 전 안전교육,2,2,4
4519,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 점검",- 작업 환경 협소로 인한 부딪힘,- 작업공간 학보하며 작업 실시,1,2,2
4520,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험","- 작업공구, 계측기, 전력설비 등 중량물 이동 시 부딪힘 및 찍힘 위험",- 안전 보호구 착용 및 작업 전 안전교육,2,3,6
4520,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험","- 작업공구, 계측기, 전력설비 등 중량물 이동 시 부딪힘 및 찍힘 위험",2인 이상 작업,2,3,6
4521,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험","- 변압기, 분로리액터 시험 시 감전",- 작업 전 안전교육 및 전원 계통 파악,1,4,4
4521,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험","- 변압기, 분로리액터 시험 시 감전",단전 조치 후 작업 시행 철저,1,4,4
4522,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험",- 충전부 오인으로 인한 감전,- 작업 전 작업개소 확인,1,4,4
4523,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험",- 권선온도 측정시 접근한계 미준수로 인한 감전위험,- 2인 1조 작업하여 접근거리 여유확보,1,4,4
4524,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험",- 옥외 큐비클 점검 시 시야 미확보에 따른 넘어짐,- 조도 확보 후 이동 및 안전보호구 착용,2,2,4
4524,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험",- 옥외 큐비클 점검 시 시야 미확보에 따른 넘어짐,작업 전 안전교육,2,2,4
4525,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 시험",- 작업 환경 협소로 인한 부딪힘,- 작업공간 학보하며 작업 실시,1,2,2
4526,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비","- 작업공구, 계측기, 전력설비 등 중량물 이동 시 부딪힘 및 찍힘 위험",- 안전 보호구 착용 및 작업 전 안전교육,2,3,6
4526,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비","- 작업공구, 계측기, 전력설비 등 중량물 이동 시 부딪힘 및 찍힘 위험",2인 이상 작업,2,3,6
4527,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비","- 변압기, 분로리액터 정비 시 감전",- 작업 전 안전교육 및 전원 계통 파악,1,4,4
4527,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비","- 변압기, 분로리액터 정비 시 감전",단전 조치 후 작업 시행 철저,1,4,4
4528,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비",- 충전부 오인으로 인한 감전,- 작업 전 작업개소 확인,1,4,4
4529,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비","- 변압기, 분로리액터 내 정비 시 손가락 베임위험",- 작업장갑 착용 철저,1,2,2
4530,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비",- 옥외 큐비클 점검 시 시야 미확보에 따른 넘어짐,- 조도 확보 후 이동 및 안전보호구 착용,2,2,4
4530,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비",- 옥외 큐비클 점검 시 시야 미확보에 따른 넘어짐,작업 전 안전교육,2,2,4
4531,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비",- 작업 환경 협소로 인한 부딪힘,- 작업공간 학보하며 작업 실시,2,2,4
4532,수도권서부본부,안산전기사업소,안산전기사업소,"변압기,분로리엑터 정비",- 미끄러짐으로 인한 근골격계 부상,- 천천히 주위 확인하며 작업공간 이동,1,2,2
4533,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 점검,- 충전부 오인으로 인한 감전,- 작업 전 작업개소 확인,1,4,4
4534,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 점검,- 전원 절체 시 아크발생 위험에 따른 화상,- 절연장갑 착용 및 안면보호구 착용 철저,1,4,4
4535,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 점검,- 작업 공간 미확보에 따른 떨어짐 위험,고정형 작업발판 설치 및 추락방지 웨어러블 조끼 착용,1,4,4
4536,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 점검,- 선로 변 작업에 따른 열차 충돌 위험,- 열차 차단 후 작업 시행 및 열차지장업무세칙 준수,1,4,4
4537,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 점검,- 부주의로 인한 부딪힘 위험,- 작업공간 학보하며 작업 실시,1,4,4
4538,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 차단기 인출 시 중량물 취급에 따른 협착 및 부딪힘,- 안전 보호구 착용 및 작업 전 안전교육,2,3,6
4538,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 차단기 인출 시 중량물 취급에 따른 협착 및 부딪힘,2인 이상 작업,2,3,6
4539,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 축전지 측정 시 감전 위험,- 작업 전 안전교육,1,4,4
4539,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 축전지 측정 시 감전 위험,전원 계통 파악 및 단전 조치 후 작업 시행 철저,1,4,4
4540,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 충전부 오인으로 인한 감전,- 작업 전 작업개소 확인,1,4,4
4541,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 동작전압 측정시 감전,- 안전보호장구 착용 후 작업실시,1,4,4
4542,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 작업 공간 미확보에 따른 떨어짐 위험,고정형 작업발판 설치 및 추락방지 웨어러블 조끼 착용,1,4,4
4543,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 선로 변 작업에 따른 열차 충돌 위험,- 열차 차단 후 작업 시행 및 열차지장업무세칙 준수,1,4,4
4544,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 시험,- 부주의로 인한 부딪힘,- 작업공간 학보하며 작업 실시,1,2,2
4545,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 차단기 인출 시 중량물 취급에 따른 협착 및 부딪힘,- 안전 보호구 착용 및 작업 전 안전교육,2,3,6
4545,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 차단기 인출 시 중량물 취급에 따른 협착 및 부딪힘,2인 이상 작업,2,3,6
4546,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 축전지 교체 시 감전 위험,- 작업 전 안전교육,1,4,4
4546,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 축전지 교체 시 감전 위험,전원 계통 파악 및 단전 조치 후 작업 시행 철저,1,4,4
4547,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 충전부 오인으로 인한 감전,- 작업 전 작업개소 확인,1,4,4
4548,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 작업 공간 미확보에 따른 떨어짐 위험,고정형 작업발판 설치 및 추락방지 웨어러블 조끼 착용,1,4,4
4549,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 선로 변 작업에 따른 열차 충돌 위험,- 열차 차단 후 작업 시행 및 열차지장업무세칙 준수,1,4,4
4550,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 부주의로 인한 부딪힘,- 작업공간 학보하며 작업 실시,1,2,2
4551,수도권서부본부,안산전기사업소,안산전기사업소,전원절체기 정비,- 정비시 미끄러짐으로 인한 근골격계 부상위험,- 천천히 주위 확인하며 작업공간 이동,2,2,4
4552,수도권서부본부,안산전기사업소,안산전기사업소,보호설비 점검,- 접지걸이 설치 시 근골격계 질환 위험,- 안전 보호구 착용 및 작업 전 안전교육,2,1,2
4552,수도권서부본부,안산전기사업소,안산전기사업소,보호설비 점검,- 접지걸이 설치 시 근골격계 질환 위험,2인 이상 작업,2,1,2
4553,수도권서부본부,안산전기사업소,안산전기사업소,보호설비 점검,-열차 통과 시 전차선로 접지단자함 내 점검 중 감전,- 작업 전 안전교육,1,4,4
4553,수도권서부본부,안산전기사업소,안산전기사업소,보호설비 점검,-열차 통과 시 전차선로 접지단자함 내 점검 중 감전,2인 이상 작업 및 운행안전협의,1,4,4
4553,수도권서부본부,안산전기사업소,안산전기사업소,보호설비 점검,-열차 통과 시 전차선로 접지단자함 내 점검 중 감전,열차감시 철저,1,4,4
4554,수도권서부본부,안산전기사업소,안산전기사업소,보호설비 점검,-충전부오인으로 인한 감전,-작업 전 작업개소 확인,1,4,4
4555,수도권서부본부,안산전기사업소,안산전기사업소,보호설비 점검,- 접지걸이 설치 시 불완전한 체결로 인한 접지걸이 낙하 부딪힘,- 안전 보호구 착용 및 작업 전 안전교육,2,2,4
