번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
31,서울본부,수색전기사업소,수색전철,전력설비 점검,계통 오인에 의한 감전, 안전교육 실시,2,4,8
32,서울본부,수색전기사업소,수색전철,전력설비 점검,3상 접지 설치 중 손가락 끼임, 안전보호구 착용,2,1,2
33,서울본부,수색전기사업소,수색전철,전력설비 점검,환기실 계단 및 출입문 진입, 이동통로 및 계단 안전 확보,2,2,4
34,서울본부,수색전기사업소,수색전철,전력설비 점검,중량물(ex.계전기 점검장비) 운반 및 취급, 2인1조로 중량물 취급,2,3,6
35,서울본부,수색전기사업소,수색전철,전력설비 점검,고소 작업 중 안전장비 미착용 또는 발판 불안정으로 낙상위험,안전보호구 착용,2,3,6
35,서울본부,수색전기사업소,수색전철,전력설비 점검,고소 작업 중 안전장비 미착용 또는 발판 불안정으로 낙상위험, 작업 전 장비 점검,2,3,6
36,서울본부,수색전기사업소,수색전철,"충전장지 점검 및 보수(축전지, 정류기)",전해액 유출 축전지 점검 시 전해액에 의한 화상 위험, 안전보호구 착용,3,2,6
36,서울본부,수색전기사업소,수색전철,"충전장지 점검 및 보수(축전지, 정류기)",전해액 유출 축전지 점검 시 전해액에 의한 화상 위험, 안전교육 실시,3,2,6
37,서울본부,수색전기사업소,수색전철,"충전장지 점검 및 보수(축전지, 정류기)",축전지 단자 접촉으로 인한 감전, 안전보호구 착용,2,2,4
37,서울본부,수색전기사업소,수색전철,"충전장지 점검 및 보수(축전지, 정류기)",축전지 단자 접촉으로 인한 감전, 안전교육 실시,2,2,4
38,서울본부,수색전기사업소,수색전철,"충전장지 점검 및 보수(축전지, 정류기)",축전지 교체 시 중량물 취급으로 인한 근골격계질환, 작업 전 스트레칭,2,2,4
38,서울본부,수색전기사업소,수색전철,"충전장지 점검 및 보수(축전지, 정류기)",축전지 교체 시 중량물 취급으로 인한 근골격계질환, 작업 전 올바른 중량물 취급 방법 교육,2,2,4
39,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,사다리를 이용한 고소작업 중 추락, 안전보호구 착용,3,2,6
39,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,사다리를 이용한 고소작업 중 추락, 작업 전 안전교육 실시,3,2,6
40,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,리프트 작업 중 상승 시 머리 충돌 가능성, 안전보호구 착용,3,2,6
40,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,리프트 작업 중 상승 시 머리 충돌 가능성, 작업 전 안전교육 실시,3,2,6
41,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,부하상태로 보수작업시 감전위험, 전원차단 후 작업,2,2,4
41,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,부하상태로 보수작업시 감전위험, 2인1조 작업,2,2,4
41,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,부하상태로 보수작업시 감전위험, 안전보호구 착용,2,2,4
42,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,고소 작업중 공기구 낙하에 의한 하부 작업자 부상, 안전보호구 착용,3,2,6
42,서울본부,수색전기사업소,수색전철,옥내배선(조명설비) 점검 및 보수,고소 작업중 공기구 낙하에 의한 하부 작업자 부상, 작업 중 주의 철저,3,2,6
43,서울본부,수색전기사업소,수색전철,지중선로 점검 및 보수,열리지 않는 접속함 및 부식이 진행된 접속함 점검 시 문 등에 찧일 수 있음, 안전보호구 착용,2,2,4
44,서울본부,수색전기사업소,수색전철,지중선로 점검 및 보수,선로변 이동시 넘어짐 가능성, 안전보호구 착용,2,2,4
44,서울본부,수색전기사업소,수색전철,지중선로 점검 및 보수,선로변 이동시 넘어짐 가능성, 안전통로 확보된 선로변 외측 이동,2,2,4
45,서울본부,수색전기사업소,수색전철,지중선로 점검 및 보수,접속함 내부의 케이블 등 점검 시 감전 위험, 케이블 및 부스 접촉 점검 시 단전 후 작업시행,2,4,8
45,서울본부,수색전기사업소,수색전철,지중선로 점검 및 보수,접속함 내부의 케이블 등 점검 시 감전 위험, 안전보호구 착용,2,4,8
46,서울본부,수색전기사업소,수색전철,"이물질(까치집, 고드름, 비닐걸림 등) 제거",까치집 등 제거 시 추락하는 이물질에 맞음, 보안경 일체형 안전모 착용,3,2,6
47,서울본부,수색전기사업소,수색전철,"이물질(까치집, 고드름, 비닐걸림 등) 제거",이물질 제거 중 선로 등에 발이 걸려 넘어짐, 주위 안전 확보 후 작업,2,2,4
48,서울본부,수색전기사업소,수색전철,"이물질(까치집, 고드름, 비닐걸림 등) 제거",혹한기 작업 중 추위로 인한 동상위험, 핫팩 및 동계용 절연장갑 등 보온용품 사용,2,2,4
49,서울본부,수색전기사업소,수색전철,"이물질(까치집, 고드름, 비닐걸림 등) 제거",절연봉을 사용하여 작업 시 근골격계 질환 발생, 작업 전 스트레칭,3,1,3
49,서울본부,수색전기사업소,수색전철,"이물질(까치집, 고드름, 비닐걸림 등) 제거",절연봉을 사용하여 작업 시 근골격계 질환 발생, 교대로 작업 실시,3,1,3
50,서울본부,수색전기사업소,수색전철,"이물질(까치집, 고드름, 비닐걸림 등) 제거",이물질 제거 중 열차접근에 의한 위험 발생, 열차접근앱 사용 및 열차 감시원 배치,1,4,4
51,서울본부,수색전기사업소,수색전철,지장수목 제거,해충에 물림, 안전보호구 착용,3,1,3
51,서울본부,수색전기사업소,수색전철,지장수목 제거,해충에 물림, 해충방지 스프레이 사용,3,1,3
52,서울본부,수색전기사업소,수색전철,지장수목 제거,수목 분진에 의한 호흡기 질환 발생 위험, 마스크 등 안전보호장비 착용,2,2,4
53,서울본부,수색전기사업소,수색전철,지장수목 제거,비탈면에서 수목 제거 작업, 2인1조 작업,3,1,3
53,서울본부,수색전기사업소,수색전철,지장수목 제거,비탈면에서 수목 제거 작업, 작업 전 위험요소 제거,3,1,3
54,서울본부,수색전기사업소,수색전철,지장수목 제거,"수목 주위 가시덩쿨이나 나뭇가지에 찔림, 베임", 절단방지장갑 등 안전보호장비 착용,3,1,3
55,서울본부,수색전기사업소,수색전철,지장수목 제거,혹서기 작업 시 온열질환 발생 가능성, 냉방용품 사용,3,1,3
55,서울본부,수색전기사업소,수색전철,지장수목 제거,혹서기 작업 시 온열질환 발생 가능성, 작업 중 수분 보충,3,1,3
55,서울본부,수색전기사업소,수색전철,지장수목 제거,혹서기 작업 시 온열질환 발생 가능성, 서늘한 장소에서 휴식,3,1,3
56,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,작업종료 후 모터카 하차시 넘어짐, 안전보호구 착용,1,2,2
56,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,작업종료 후 모터카 하차시 넘어짐, 안전모 턱끈 체결 철저,1,2,2
56,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,작업종료 후 모터카 하차시 넘어짐, 점검자 스스로 주의,1,2,2
57,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,"정비,세척중 오염물 발생", 장갑 착용,2,2,4
57,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,"정비,세척중 오염물 발생", 작업복 세탁,2,2,4
58,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,모터카 기동중 점검시 매연에 의한 분진흡입, 방진마스크 착용,3,2,6
58,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,모터카 기동중 점검시 매연에 의한 분진흡입, 보안경 착용,3,2,6
59,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,공구함 취급 및 장비 출입문 개방시 손협착 가능성," 말발굽, 스토퍼 등 설치",3,2,6
60,서울본부,수색전기사업소,수색전철,전철보수장비 일상점검,우천 혹은 폭설시 불가피한 점검시 미끄러짐, 우천 시 작업 지양,2,2,4
61,서울본부,수색전기사업소,수색전철,이례사항,선로변으로 긴급출동할 경우 열차충돌 우려, 열차감시원 배치,2,3,6
61,서울본부,수색전기사업소,수색전철,이례사항,선로변으로 긴급출동할 경우 열차충돌 우려, 열차감시앱 사용,2,3,6
61,서울본부,수색전기사업소,수색전철,이례사항,선로변으로 긴급출동할 경우 열차충돌 우려, 열차경보기 장착,2,3,6
62,서울본부,수색전기사업소,수색전철,이례사항,중량물 자재 필요시 운반과정에서 신체부상 , 2인1조로 운반,1,3,3
63,서울본부,수색전기사업소,수색전철,이례사항,장애발생 장소가 높은곳일 경우 추락 위험, 안전보호구 착용,2,4,8
63,서울본부,수색전기사업소,수색전철,이례사항,장애발생 장소가 높은곳일 경우 추락 위험," 안전난간, 죔줄 연결",2,4,8
63,서울본부,수색전기사업소,수색전철,이례사항,장애발생 장소가 높은곳일 경우 추락 위험, 웨어러블 에어백 착용,2,4,8
64,서울본부,수색전기사업소,고양·일산전기,컴퓨터를 활용한 장시간 입출력 작업 ,컴퓨터를 이용한 장시간 앉는 자세, 컴퓨터를 이용한 장시간 문서 작업 시 올바른 자세 ,4,1,4
65,서울본부,수색전기사업소,고양·일산전기,컴퓨터를 활용한 장시간 입출력 작업 ,키보드 및 마우스 장시간 이용 , 키보드 및 마우스 사용시 적절한 자세로 사용,2,1,2
66,서울본부,수색전기사업소,고양·일산전기,컴퓨터를 활용한 장시간 입출력 작업 ,컴퓨터 화면 장시간 시청, 장시간 컴퓨터 사용시 휴식 및 인공눈물 사용,3,1,3
67,서울본부,수색전기사업소,고양·일산전기,업무용 차량 운행,업무용 차량, 운전 시 주변 환경 주시 철저,1,4,4
68,서울본부,수색전기사업소,고양·일산전기,업무용 차량 운행,업무용 차량, 2인 1조로 작업 및 안정된 자세 ,3,2,6
69,서울본부,수색전기사업소,고양·일산전기,업무용 차량 운행,업무용 차량 하차, 업무용 차량 적재함 이용시 안정된 지대에서 작업,2,2,4
70,서울본부,수색전기사업소,고양·일산전기,창고 정리,"중량물 취급, 이동시 근골격계 질환 발생", 2인 1조 중량물 운반,3,2,6
71,서울본부,수색전기사업소,고양·일산전기,창고 정리,"톱, 낫과 같은 작업물품", 작업장갑 착용,2,2,4
72,서울본부,수색전기사업소,고양·일산전기,창고 정리,MSDS 물질(휘발유), 방진마스크 착용,1,3,3
73,서울본부,수색전기사업소,고양·일산전기,창고 정리,철제 선반 모서리, 안전모 착용,3,2,6
74,서울본부,수색전기사업소,고양·일산전기,창고 정리,물품에 의한 넘어짐, 동선 확보를 위한 물품 정리,3,2,6
75,서울본부,수색전기사업소,고양·일산전기,실외 작업(폭염에 의한 온열질환 등 포함),폭염," 쿨토시, 햇빛가리개 착용",2,2,4
75,서울본부,수색전기사업소,고양·일산전기,실외 작업(폭염에 의한 온열질환 등 포함),폭염," 물, 포도당 섭취",2,2,4
76,서울본부,수색전기사업소,고양·일산전기,실외 작업(폭염에 의한 온열질환 등 포함),고소 작업, 2인 1조 작업,2,4,8
76,서울본부,수색전기사업소,고양·일산전기,실외 작업(폭염에 의한 온열질환 등 포함),고소 작업, 등줄 착용,2,4,8
77,서울본부,수색전기사업소,고양·일산전기,차상점검,모터카 작업대 및 전주에서 추락, 안전보호구 착용,2,4,8
77,서울본부,수색전기사업소,고양·일산전기,차상점검,모터카 작업대 및 전주에서 추락," 안전난간, 죔줄 연결",2,4,8
77,서울본부,수색전기사업소,고양·일산전기,차상점검,모터카 작업대 및 전주에서 추락, 웨어러블 에어백 착용,2,4,8
77,서울본부,수색전기사업소,고양·일산전기,차상점검,모터카 작업대 및 전주에서 추락, 단로기 점검을 위한 안전발판 설치,2,4,8
77,서울본부,수색전기사업소,고양·일산전기,차상점검,모터카 작업대 및 전주에서 추락, 상부작업대 조작 시 경보장치를 장착하여 작업자에게 청각적 경보를 제공,2,4,8
78,서울본부,수색전기사업소,고양·일산전기,차상점검,천장높이가 낮아 머리충돌, 안전모 착용 및 턱끈 체결 철저,2,2,4
78,서울본부,수색전기사업소,고양·일산전기,차상점검,천장높이가 낮아 머리충돌, 모터카 이동시 사전 통보 후 이동,2,2,4
78,서울본부,수색전기사업소,고양·일산전기,차상점검,천장높이가 낮아 머리충돌, 작업대 안전수칙 준수,2,2,4
79,서울본부,수색전기사업소,고양·일산전기,차상점검,애자 청소 시 호흡기에 먼지 유입, 방진마스크 착용,2,2,4
80,서울본부,수색전기사업소,고양·일산전기,차상점검,전차선로 감전, 단전 후 작업,1,4,4
80,서울본부,수색전기사업소,고양·일산전기,차상점검,전차선로 감전, 접지걸이 취부,1,4,4
80,서울본부,수색전기사업소,고양·일산전기,차상점검,전차선로 감전, 개인용 검전기 착용,1,4,4
80,서울본부,수색전기사업소,고양·일산전기,차상점검,전차선로 감전, 전차선로 급전계통 숙지,1,4,4
80,서울본부,수색전기사업소,고양·일산전기,차상점검,전차선로 감전, 특고압 절연장갑 착용,1,4,4
81,서울본부,수색전기사업소,고양·일산전기,차상점검,"중량물 취급, 이동시 근골격계 질환 발생", 2인 1조 중량물 운반,1,3,3
82,서울본부,수색전기사업소,고양·일산전기,차상점검,모터카 급제동에 의한 넘어짐,작업대 이동시 상호간 의사소통 철저,2,1,2
83,서울본부,수색전기사업소,고양·일산전기,차상점검,TMS1429 수직사다리 이용, 이동시 안전하고 천천하게 이동,1,4,4
84,서울본부,수색전기사업소,고양·일산전기,차상점검,커티너리 방식 모터카 사용시 원거리 작업, 안전보호구 및 죔줄 착용,2,4,8
85,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 횡단 및 순회 중 열차 접촉 위험, 열차감시 철저,1,4,4
85,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 횡단 및 순회 중 열차 접촉 위험, 열차 대향방향으로 순회,1,4,4
85,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 횡단 및 순회 중 열차 접촉 위험, 열차접근앱 이용,1,4,4
85,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 횡단 및 순회 중 열차 접촉 위험, 교량 및 터널 등 위험개소는 열차순회로 대체,1,4,4
86,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행 중 선로구조물에 걸림으로 인한 부상, 안전보호구 착용,2,2,4
86,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행 중 선로구조물에 걸림으로 인한 부상, 전방 주시 철저,2,2,4
86,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행 중 선로구조물에 걸림으로 인한 부상, 지적확인 환호응답,2,2,4
87,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행중 선로 위에 미끄러짐, 안전보호구 착용,3,1,3
87,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행중 선로 위에 미끄러짐, 순회 시 레일 상부 밟고 통행 금지 ,3,1,3
88,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행 중 선로전환기 작동에 따른 신체 끼임에 의한 부상, 안전보호구 착용,1,3,3
88,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행 중 선로전환기 작동에 따른 신체 끼임에 의한 부상, 순회 시 레일 상부 밟고 통행 금지 ,1,3,3
89,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행 중 지장물에 작업복이 끼임, 작업 전 안전화 를 포함한 작업복장 상태 확인,2,2,4
89,서울본부,수색전기사업소,고양·일산전기,도보순회,선로 보행 중 지장물에 작업복이 끼임," 안전조끼, 각반 등 안전보호용품 착용",2,2,4
90,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,저압 부스 접촉에 의한 감전 및 스파크 발생으로 인한 화상, 검전기 확인,2,2,4
90,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,저압 부스 접촉에 의한 감전 및 스파크 발생으로 인한 화상, 메인 전원 차단 후 작업,2,2,4
90,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,저압 부스 접촉에 의한 감전 및 스파크 발생으로 인한 화상, 전원 부스 충전부에 아크릴판 설치,2,2,4
90,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,저압 부스 접촉에 의한 감전 및 스파크 발생으로 인한 화상, 절연장갑 착용,2,2,4
91,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,분전함 커버 개폐 시 날카로운 부분에 의한 베임, 작업시 장갑 착용,2,2,4
92,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,분전반 커버 놓침으로 인한 찧임, 안전보호구 착용,3,1,3
92,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,분전반 커버 놓침으로 인한 찧임, 2인 1조 작업,3,1,3
93,서울본부,수색전기사업소,고양·일산전기,저압분전반 및 조명제어반,분전함 커버 탈부착 시 놓침에 따른 발등 부상, 작업시 안전화 착용,3,1,3
94,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,공통 부스 및 동시수용개소로 인한 감전, 계통숙지,2,4,8
94,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,공통 부스 및 동시수용개소로 인한 감전," 절연장갑, 손목형 및 접촉식검전기 사용",2,4,8
94,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,공통 부스 및 동시수용개소로 인한 감전, 동시수용개소는 열화상 촬영으로 점검 대체,2,4,8
95,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,계통 오인에 의한 감전, 작업전 계통 숙지,2,4,8
95,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,계통 오인에 의한 감전, 손목형 검전기 착용,2,4,8
96,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,잔류전하로 인한 감전, 절연장갑 착용,2,3,6
96,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,잔류전하로 인한 감전, 작업전 잔류전하 방전 진행,2,3,6
97,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,축전지 노후시 폭발위험 가능성 농후, 안전보호구 착용,3,2,6
98,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,환기실 계단 출입시 부상위험(머리 부딪힘), 안전모 착용,3,2,6
99,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,협소한 배전반 내부작업에 따른 부상, 안전보호구 착용,4,1,4
100,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,배전반 상부에서 작업시 떨어짐 , 안전보호구 착용,3,1,3
100,서울본부,수색전기사업소,고양·일산전기,전력설비 점검,배전반 상부에서 작업시 떨어짐 , 2인 1조 이상 작업 및 사다리 사용,3,1,3
101,서울본부,수색전기사업소,고양·일산전기,충전장치 점검,축전지, 작업 시 절연장갑 착용,1,4,4
102,서울본부,수색전기사업소,고양·일산전기,충전장치 점검,협소한 작업 공간, 작업 시 주위 위험물 숙지,4,2,8
103,서울본부,수색전기사업소,고양·일산전기,충전장치 점검,협소한 작업 공간, 작업시 주위 환경 숙지 철저,4,2,8
104,서울본부,수색전기사업소,고양·일산전기,충전장치 점검,중량물, 중량물 운반시 2인 1조로 작업,4,2,8
105,서울본부,수색전기사업소,고양·일산전기,충전장치 점검,노출된 전해액, 전해액 노출여부 확인 후 점검,2,4,8
105,서울본부,수색전기사업소,고양·일산전기,충전장치 점검,노출된 전해액, 마스크 및 안전보호구 착용,2,4,8
106,서울본부,수색전기사업소,고양·일산전기,충전장치 점검,축전지, 축전지 작업시 안전 보호구 착용,2,4,8
107,서울본부,수색전기사업소,고양·일산전기,옥내배선(조명설비) 점검,미차단 상태에서의 전력 작업, 전력 작업시 단전 확인 철저,1,4,4
108,서울본부,수색전기사업소,고양·일산전기,옥내배선(조명설비) 점검,고소 작업, 고소 작업시 안전 보호구 착용 철저,2,4,8
109,서울본부,수색전기사업소,고양·일산전기,옥내배선(조명설비) 점검,"케이블 절단기와 같은 날붙이 기구, 조명 유지보수용 모듈 등", 작업시 안전장갑 착용 철저,5,1,5
110,서울본부,수색전기사업소,고양·일산전기,옥내배선(조명설비) 점검,먼지," 작업시 방진마스크 착용
(마스크 지급갯수 부족으로 추가 지급 필요)",4,2,8
111,서울본부,수색전기사업소,고양·일산전기,옥내배선(조명설비) 점검,높은 장소에서 이루어지는 작업, 안전모 착용,2,3,6
112,서울본부,수색전기사업소,고양·일산전기,지중선로 점검,전기, 전력 점검시 안전보호구 착용,1,4,4
113,서울본부,수색전기사업소,고양·일산전기,지중선로 점검,열차 운행 중 선로변 통행, 작업 중 열차 감시자 배치,2,4,8
114,서울본부,수색전기사업소,고양·일산전기,지중선로 점검,협소한 작업 공간, 작업 중 주변 환경 숙지 철저,4,2,8
115,서울본부,수색전기사업소,고양·일산전기,지중선로 점검,협소한 작업 공간, 작업 중 안전 보호구 착용 및 ,5,1,5
115,서울본부,수색전기사업소,고양·일산전기,지중선로 점검,협소한 작업 공간, 주변 환경 숙지 철저,5,1,5
116,서울본부,수색전기사업소,고양·일산전기,지중선로 점검,맨홀(중량물) 취급, 중량물 취급시 2인 1조 작업,4,2,8
117,서울본부,수색전기사업소,고양·일산전기,지중선로 점검,유독 가스, 방진 마스크 착용,2,4,8
118,서울본부,수색전기사업소,고양·일산전기,"이물질(까치집, 고드름, 비닐 걸림 등) 제거",이물질 제거 중 비탈면 등 작업면 불안정에 의한 넘어짐, 작업안전수칙 준수,2,3,6
119,서울본부,수색전기사업소,고양·일산전기,지장수목 제거,작업로 주위 열차 통과 시 공기터널현상으로 인한 몸 균형 상실, 안전거리 확보,2,3,6
120,서울본부,수색전기사업소,고양·일산전기,전철보수장비(모터카) 일상점검 및 정비작업 ,모터카 상판 이동 통로 안전난간이 불완전하여 떨어질 우려(TMS0124), 작업안전수칙 준수,2,3,6
121,서울본부,수색전기사업소,고양·일산전기,이례사항,이례사항 발생에 따른 긴급하게 현장으로 이동 중 교통사고 가능성 , 운전자 주의 운전 및 집중력 저하 시 운전자 교체,4,1,4
121,서울본부,수색전기사업소,고양·일산전기,이례사항,이례사항 발생에 따른 긴급하게 현장으로 이동 중 교통사고 가능성 , 차에 탑승한 인원 모두 주변 상황 유의,4,1,4
121,서울본부,수색전기사업소,고양·일산전기,이례사항,이례사항 발생에 따른 긴급하게 현장으로 이동 중 교통사고 가능성 , 겨울철 스노우 타이어 착용,4,1,4
122,서울본부,수색전기사업소,운정전기,컴퓨터 사용,불안전한 자세로 장시간 작업하여 근골격계 부담 및 VDT 증후군 위험, 올바른 자세로 착석,3,1,3
122,서울본부,수색전기사업소,운정전기,컴퓨터 사용,불안전한 자세로 장시간 작업하여 근골격계 부담 및 VDT 증후군 위험, 작업 전·중·후 스트레칭,3,1,3
122,서울본부,수색전기사업소,운정전기,컴퓨터 사용,불안전한 자세로 장시간 작업하여 근골격계 부담 및 VDT 증후군 위험, 작업 중 휴게시간 확보,3,1,3
123,서울본부,수색전기사업소,운정전기,컴퓨터 사용,"키보드, 마우스를 오랜 시간 반복 동작 수행", 일정 시간마다 휴식,2,1,2
124,서울본부,수색전기사업소,운정전기,컴퓨터 사용,화면을 장시간 응시(시력 저하), 작업 중 휴게시간 확보,2,1,2
124,서울본부,수색전기사업소,운정전기,컴퓨터 사용,화면을 장시간 응시(시력 저하), 인공눈물 사용,2,1,2
125,서울본부,수색전기사업소,운정전기,업무용차량운행,심야시간 졸음운전, 휴게시간 활용   ,3,2,6
125,서울본부,수색전기사업소,운정전기,업무용차량운행,심야시간 졸음운전, 운전 전 적절한 휴식,3,2,6
126,서울본부,수색전기사업소,운정전기,업무용차량운행,"빗길, 눈길 미끄럼 사고", 계절별 타이어 점검 및 교체,2,3,6
126,서울본부,수색전기사업소,운정전기,업무용차량운행,"빗길, 눈길 미끄럼 사고", 주의 운전 및 기상 확인,2,3,6
127,서울본부,수색전기사업소,운정전기,업무용차량운행,주행중 차선 이탈 및 측면충돌, 방어운전 및 도로교통법 준수,2,3,6
128,서울본부,수색전기사업소,운정전기,업무용차량운행,자재 운반 중 차량 주행으로 인한 부딪힘, 전·후방 예의주시,2,1,2
128,서울본부,수색전기사업소,운정전기,업무용차량운행,자재 운반 중 차량 주행으로 인한 부딪힘," 운전자, 작업자 간의 소통",2,1,2
129,서울본부,수색전기사업소,운정전기,업무용차량운행,운전 미숙으로 인한 급정거 및 교통사고 위험, 운전 미숙자 교육,1,3,3
130,서울본부,수색전기사업소,운정전기,업무용차량운행,장시간 운전으로 인한 몸의 부담, 교대운전,1,2,2
131,서울본부,수색전기사업소,운정전기,창고정리,중량물을 옮기면서 근골격계 손상, 2인1조 작업,2,2,4
131,서울본부,수색전기사업소,운정전기,창고정리,중량물을 옮기면서 근골격계 손상, 손수레 등 보조장비 사용,2,2,4
131,서울본부,수색전기사업소,운정전기,창고정리,중량물을 옮기면서 근골격계 손상, 공구 및 자재류를 경량으로 교체,2,2,4
132,서울본부,수색전기사업소,운정전기,창고정리,불안정한 자세로 높은 곳의 물체에 손을 뻗다 몸 균형 상실," 사다리, 발판 등 작업도구 사용",2,2,4
133,서울본부,수색전기사업소,운정전기,창고정리,"낫, 톱 등 날카로운 공기구에 베임", 공기구 보호 덮개 사용 ,2,1,2
133,서울본부,수색전기사업소,운정전기,창고정리,"낫, 톱 등 날카로운 공기구에 베임", 안전장갑 착용,2,1,2
134,서울본부,수색전기사업소,운정전기,창고정리,공구 추락, 안전모 착용,2,1,2
134,서울본부,수색전기사업소,운정전기,창고정리,공구 추락, 공구류 보관상태 철저 확인,2,1,2
135,서울본부,수색전기사업소,운정전기,창고정리,바닥에 자재 및 공구에 의해 걸려 넘어짐, 창고 관리상태 철저 확인,2,1,2
136,서울본부,수색전기사업소,운정전기,창고정리,협소한 공간에서 물건 취급 중 부딪힘, 취급 전 상호소통 및 주변확인,2,1,2
137,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),"폭염에 장시간 실외 작업으으로 인한 탈수, 피부화상 및 염증", 긴 소매 작업복 착용,2,2,4
137,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),"폭염에 장시간 실외 작업으으로 인한 탈수, 피부화상 및 염증", 냉감소재 안전장비 제공,2,2,4
137,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),"폭염에 장시간 실외 작업으으로 인한 탈수, 피부화상 및 염증", 자외선 차단재 사용,2,2,4
137,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),"폭염에 장시간 실외 작업으으로 인한 탈수, 피부화상 및 염증", 작업 중 휴게시간 확보,2,2,4
137,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),"폭염에 장시간 실외 작업으으로 인한 탈수, 피부화상 및 염증", 폭염 시 실외작업 지양,2,2,4
137,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),"폭염에 장시간 실외 작업으으로 인한 탈수, 피부화상 및 염증", 충분한 수분 섭취,2,2,4
138,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),높이 제한봉 교체 등 고소작업 중 추락, 안전대 사용,2,3,6
138,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),높이 제한봉 교체 등 고소작업 중 추락, 사다리 사용시 2인1조 작업,2,3,6
138,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),높이 제한봉 교체 등 고소작업 중 추락, 드론 지급 고위치 시설물 점검,2,3,6
139,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),냉기에 장시간 노출로 판단력 저하 및 떨림 발생, 방한피복 지급,2,3,6
139,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),냉기에 장시간 노출로 판단력 저하 및 떨림 발생, 핫팩등 방한용품 지급,2,3,6
140,서울본부,수색전기사업소,운정전기,실외작업(폭염에 의한 온열질환 등 포함),지장물에 의한 넘어짐, 주위 환경 및 위험요소 확인,1,2,2
141,서울본부,수색전기사업소,운정전기,차상점검,모터카 작업대 및 전주에서 추락, 안전보호구 착용,2,4,8
