번호,본부,사업소,팀,작업명,위험요인,안전조치방법,빈도,강도,위험성
690,대전충남본부,증평전기사업소,,조류둥지 제거 및 조류둥지방지기구 설치,추락,안전요대 착용,,,
691,대전충남본부,증평전기사업소,,조류둥지 제거 및 조류둥지방지기구 설치,추락,웨어러블 착용,,,
692,대전충남본부,증평전기사업소,,조류둥지 제거 및 조류둥지방지기구 설치,조류둥지방지기구 제작 시 베임,안전보호구 착용 ,,,
693,대전충남본부,증평전기사업소,,지장수목 제거작업,열차 접촉,열차감시원 배치,,,
694,대전충남본부,증평전기사업소,,지장수목 제거작업,열차 접촉,열차감시앱 사용,,,
695,대전충남본부,증평전기사업소,,지장수목 제거작업,열차 접촉,인접역 무선교신,,,
696,대전충남본부,증평전기사업소,,지장수목 제거작업,"유해곤충에 의한 물림, 쏘임",살충제 사용,,,
697,대전충남본부,증평전기사업소,,지장수목 제거작업,"유해곤충에 의한 물림, 쏘임",작업 전,,,
698,대전충남본부,증평전기사업소,,지장수목 제거작업,충전톱 사용 시 베임,공구 사용법 교육,,,
699,대전충남본부,증평전기사업소,,지장수목 제거작업,"찔림, 베임, 맞음",안전보호구 착용 ,,,
700,대전충남본부,증평전기사업소,,지장수목 제거작업,"찔림, 베임, 맞음",전도 방향 반대쪽에서 작업,,,
701,대전충남본부,증평전기사업소,,"피뢰기, 급전선 누설전류 측정",충전부 접촉으로 인한 감전,2차측 단자 분리 금지,,,
702,대전충남본부,증평전기사업소,,"피뢰기, 급전선 누설전류 측정",충전부 접촉으로 인한 감전,절연장갑 착용,,,
703,대전충남본부,증평전기사업소,,"피뢰기, 급전선 누설전류 측정",충전부 접촉으로 인한 감전,안전보호구 착용 ,,,
704,대전충남본부,증평전기사업소,,"피뢰기, 급전선 누설전류 측정",열차 접촉,열차감시원 배치,,,
705,대전충남본부,증평전기사업소,,"피뢰기, 급전선 누설전류 측정",열차 접촉,열차감시앱 사용,,,
706,대전충남본부,증평전기사업소,,"피뢰기, 급전선 누설전류 측정",열차 접촉,인접역 무선교신,,,
707,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,열차 접촉,열차감시원 배치,,,
708,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,열차 접촉,열차감시앱 사용,,,
709,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,열차 접촉,인접역 무선교신,,,
710,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,"넘어짐, 접질림(레일, 침목 등 걸림)",작업 환경 주시 후 이동,,,
711,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,여름철 순회 시 탈진,생수 구비,,,
712,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,여름철 순회 시 탈진,포도당 지급,,,
713,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,충전부 접촉으로 인한 감전,검전기 사용,,,
714,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,충전부 접촉으로 인한 감전,안전교육 실시,,,
715,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,충전부 접촉으로 인한 감전,계통도 파악,,,
716,대전충남본부,증평전기사업소,,전차선로 도보순회 및 점검,큐비클 개폐 시 협착,안전보호구 착용 ,,,
717,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,선로변 작업 중 열차 접촉,관제역 협의 철저,,,
718,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,선로변 작업 중 열차 접촉,열차운행 경보 무선교신,,,
719,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,선로변 작업 중 열차 접촉,열차감시원 배치,,,
720,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,선로변 작업 중 열차 접촉,열차감시앱 사용,,,
721,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,근골격계 질환(중량물),2인이상 협동작업,,,
722,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,근골격계 질환(중량물),스트레칭 시행 후 작업,,,
723,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,작업 중 끼임,안전보호구 착용 ,,,
724,대전충남본부,증평전기사업소,,전철보수장비 탈선복구훈련,작업 중 끼임,안전교육 시행,,,
725,대전충남본부,증평전기사업소,,건널목 높이제한봉 정비,추락,안전요대 착용,,,
726,대전충남본부,증평전기사업소,,건널목 높이제한봉 정비,추락,웨어러블 착용,,,
727,대전충남본부,증평전기사업소,,건널목 높이제한봉 정비,건널목 이용차량과 접촉,차량 유도자 배치,,,
728,대전충남본부,증평전기사업소,,축전지 점검 및 교체,축전지 단자부 접촉으로 인한 감전,검전기 사용,,,
729,대전충남본부,증평전기사업소,,축전지 점검 및 교체,축전지 단자부 접촉으로 인한 감전,안전보호구 착용 ,,,
730,대전충남본부,증평전기사업소,,축전지 점검 및 교체,근골격계 질환(중량물 취급),2인 작업,,,
731,대전충남본부,증평전기사업소,,축전지 점검 및 교체,근골격계 질환(중량물 취급),스트레칭 후 작업 시행,,,
732,대전충남본부,증평전기사업소,,축전지 점검 및 교체,큐비클 걔폐 시 협착,안전보호구 착용 ,,,
733,대전충남본부,천안전기사업소,변전팀,업무용 자동차 운행,부딪힘,운전 전 스트레칭 시행,,,
734,대전충남본부,천안전기사업소,변전팀,업무용 자동차 운행,부딪힘,왕복 교대운전,,,
735,대전충남본부,천안전기사업소,변전팀,제초작업,베임,보호구 착용,,,
736,대전충남본부,천안전기사업소,변전팀,제초작업,베임,칼날 방호장치 취부,,,
737,대전충남본부,천안전기사업소,변전팀,제초작업,베임,작업반경내 안전로프설치,,,
738,대전충남본부,천안전기사업소,변전팀,제초작업,반복작업 및 근골격계,적절한 휴게시간 부여,,,
739,대전충남본부,천안전기사업소,변전팀,제초작업,"기타(벌, 뱀 물림 사고)",쇼크방지를 위한 구급약 비치,,,
740,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,넘어짐,미끄러짐방지 스티커 부착,,,
741,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,근골격계,작업전 스트레칭 시행,,,
742,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,근골격계,2인 1조 작업,,,
743,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
744,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
745,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,기타(CO2 소화설비),수신반 연동스위치 정지,,,
746,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
747,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,기타(CO2 소화설비),작업중 주의 표지 게시,,,
748,대전충남본부,천안전기사업소,변전팀,청소 및 환경정리,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
749,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,감전,절연장갑 착용,,,
750,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,감전,시험 전후 충전전류 방전,,,
751,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,부딪힘,안전보호구 착용,,,
752,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,부딪힘,주의 표지류 부착,,,
753,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,부딪힘,전방주시 철저,,,
754,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,끼임,안전보호구 착용,,,
755,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
756,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
757,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,기타(CO2 소화설비),수신반 연동스위치 정지,,,
758,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
759,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,기타(CO2 소화설비),작업중 주의 표지 게시,,,
760,대전충남본부,천안전기사업소,변전팀,변전설비 순회점검,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
761,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,떨어짐,안전요대 착용,,,
762,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,넘어짐,안전보호구 착용,,,
763,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,넘어짐,주의 표지류 부착,,,
764,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,넘어짐,전방주시 철저,,,
765,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,감전,손목 검전기 착용,,,
766,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,감전,절연장갑 착용,,,
767,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,감전,시험 전후 충전전류 방전,,,
768,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
769,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
770,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,기타(CO2 소화설비),수신반 연동스위치 정지,,,
771,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
772,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,기타(CO2 소화설비),작업중 주의 표지 게시,,,
773,대전충남본부,천안전기사업소,변전팀,변전설비 진단작업,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
774,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,감전,손목 검전기 착용,,,
775,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,감전,절연장갑 착용,,,
776,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,감전,시험 전후 충전전류 방전,,,
777,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,넘어짐,안전보호구 착용,,,
778,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,넘어짐,주의 표지류 부착,,,
779,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,넘어짐,전방주시 철저,,,
780,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
781,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
782,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,기타(CO2 소화설비),수신반 연동스위치 정지,,,
783,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
784,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,기타(CO2 소화설비),작업중 주의 표지 게시,,,
785,대전충남본부,천안전기사업소,변전팀,고배용 변압기 진단작업,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
786,대전충남본부,천안전기사업소,변전팀,열화상 측정,감전,충전부 근접 금지,,,
787,대전충남본부,천안전기사업소,변전팀,열화상 측정,감전,손목 검전기 착용,,,
788,대전충남본부,천안전기사업소,변전팀,열화상 측정,감전,절연장갑 착용,,,
789,대전충남본부,천안전기사업소,변전팀,열화상 측정,부딪힘,촬영자 동선 감시자 배치,,,
790,대전충남본부,천안전기사업소,변전팀,열화상 측정,부딪힘,주의 표지류 부착,,,
791,대전충남본부,천안전기사업소,변전팀,열화상 측정,부딪힘,전방주시 철저,,,
792,대전충남본부,천안전기사업소,변전팀,열화상 측정,부딪힘,작업 전 주변정리,,,
793,대전충남본부,천안전기사업소,변전팀,열화상 측정,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
794,대전충남본부,천안전기사업소,변전팀,열화상 측정,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
795,대전충남본부,천안전기사업소,변전팀,열화상 측정,기타(CO2 소화설비),수신반 연동스위치 정지,,,
796,대전충남본부,천안전기사업소,변전팀,열화상 측정,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
797,대전충남본부,천안전기사업소,변전팀,열화상 측정,기타(CO2 소화설비),작업중 주의 표지 게시,,,
798,대전충남본부,천안전기사업소,변전팀,열화상 측정,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
799,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",감전,손목 검전기 착용,,,
800,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",감전,절연장갑 착용,,,
801,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",부딪힘,작업자 동선 감시,,,
802,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",부딪힘,주의 표지류 부착,,,
803,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",부딪힘,전방주시 철저,,,
804,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",부딪힘,작업 전 주변정리,,,
805,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",베임,안전장갑 착용,,,
806,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",베임,날카로운 곳 보강,,,
807,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
808,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
809,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",기타(CO2 소화설비),수신반 연동스위치 정지,,,
810,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",기타(CO2 소화설비),수동조작함 작동법 숙지,,,
811,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",기타(CO2 소화설비),작업중 주의 표지 게시,,,
812,대전충남본부,천안전기사업소,변전팀,"전원설비(UPS) 점검, 정비",기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
813,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,넘어짐,안전보호구 착용,,,
814,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,넘어짐,채유 시 누유 방지,,,
815,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,넘어짐,누유 발생 시 즉시 제거,,,
816,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,넘어짐,바닥면 보양재 설치,,,
817,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
818,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
819,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,기타(CO2 소화설비),수신반 연동스위치 정지,,,
820,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
821,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,기타(CO2 소화설비),작업중 주의 표지 게시,,,
822,대전충남본부,천안전기사업소,변전팀,절연유 유중가스 분석,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
823,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,감전,손목 검전기 착용,,,
824,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,감전,절연장갑 착용,,,
825,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,감전,시험 전후 충전전류 방전,,,
826,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,떨어짐,안전보호구 착용,,,
827,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,떨어짐,추락방지슈트 착용,,,
828,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,떨어짐,안전난간 설치(’24.6월),,,
829,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,끼임,단로기 등 취급 시 작업반경 출입금지,,,
830,대전충남본부,천안전기사업소,변전팀,RC뱅크 점검,끼임,공구(조작핸들) 취급주의,,,
831,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,감전,안전보호구(작업용장갑) 착용 철저,,,
832,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,감전,저압충전부 확인 후 작업시행,,,
833,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,베임,안전장갑 착용,,,
834,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,베임,날카로운 개소 방호조치,,,
835,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
836,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
837,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,기타(CO2 소화설비),수신반 연동스위치 정지,,,
838,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
839,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,기타(CO2 소화설비),작업중 주의 표지 게시,,,
840,대전충남본부,천안전기사업소,변전팀,옥내배선 절연저항 측정,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
841,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",떨어짐,고정형 사다리 설치 안전요대 착용 후 접지단로기 분리 작업,,,
842,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",부딪힘,안전보호구 착용,,,
843,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",부딪힘,전방주시 철저,,,
844,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",넘어짐,안전보호구 착용,,,
845,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",넘어짐,전방주시 철저,,,
846,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
847,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
848,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",기타(CO2 소화설비),수신반 연동스위치 정지,,,
849,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",기타(CO2 소화설비),수동조작함 작동법 숙지,,,
850,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",기타(CO2 소화설비),작업중 주의 표지 게시,,,
851,대전충남본부,천안전기사업소,변전팀,"절연저항, 접촉저항 측정",기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
852,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,감전,"안전보호구(작업용장갑)착용 철저,",,,
853,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,감전,저압충전부 확인 후 작업시행,,,
854,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,화학물질 취급,"안전보호구(방진마스크, 보안경 등) 착용",,,
855,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,화학물질 취급,안전거리 확보 후 사용,,,
856,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
857,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
858,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,기타(CO2 소화설비),수신반 연동스위치 정지,,,
859,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
860,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,기타(CO2 소화설비),작업중 주의 표지 게시,,,
861,대전충남본부,천안전기사업소,변전팀,가스압 상태 확인 및 차단기 매커니즘 점검,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
862,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,감전,안전보호구(작업용장갑)착용 철저,,,
863,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,감전,금속류 악세사리(시계 등) 혼촉주의 ,,,
864,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,중량물 취급,2인 1조(공동작업) 시행,,,
865,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,기타(CO2 소화설비),CO2 소화설비 안전작업 교육,,,
866,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,기타(CO2 소화설비),"출입전 환기 및 산소농도 측정, 체크리스트 작성",,,
867,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,기타(CO2 소화설비),수신반 연동스위치 정지,,,
868,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,기타(CO2 소화설비),수동조작함 작동법 숙지,,,
869,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,기타(CO2 소화설비),작업중 주의 표지 게시,,,
870,대전충남본부,천안전기사업소,변전팀,축전지실 점검 및 작업,기타(CO2 소화설비),대피로 지장물 등 사전 확인,,,
871,대전충남본부,천안전기사업소,변전팀,작업장 이동,부딪힘,철구조물 돌출부에 충격흡수 패드 부착,,,
872,대전충남본부,천안전기사업소,변전팀,작업장 이동,넘어짐,개인 휴대렌턴 착용,,,
873,대전충남본부,천안전기사업소,변전팀,작업장 이동,넘어짐,안전보호구 착용 ,,,
874,대전충남본부,천안전기사업소,통신팀,영상설비 점검,절단․베임․찔림, 안전보호장비 착용 철저,,,
875,대전충남본부,천안전기사업소,통신팀,영상설비 점검,절단․베임․찔림, 보조작업자가 보행통제,,,
876,대전충남본부,천안전기사업소,통신팀,영상설비 점검,절단․베임․찔림, 열차감시 철저,,,
877,대전충남본부,천안전기사업소,통신팀,영상설비 점검,감전, 전원차단 후 작업시행,,,
878,대전충남본부,천안전기사업소,통신팀,영상설비 점검,감전, 고소작업시 안전대 착용,,,
879,대전충남본부,천안전기사업소,통신팀,영상설비 점검,감전, 사다리 설치 및 고정 철저,,,
880,대전충남본부,천안전기사업소,통신팀,영상설비 점검,"기타(뱀, 벌 등)", 안전보호장비 착용 철저,,,
881,대전충남본부,천안전기사업소,통신팀,영상설비 점검,"기타(뱀, 벌 등)", 정기적인 예초작업,,,
882,대전충남본부,천안전기사업소,통신팀,방송설비 점검,절단․베임․찔림, 안전보호장비 착용 철저,,,
883,대전충남본부,천안전기사업소,통신팀,방송설비 점검,감전, 전원차단 후 작업시행,,,
884,대전충남본부,천안전기사업소,통신팀,방송설비 점검,부딪힘, 보조작업자가 보행통제,,,
885,대전충남본부,천안전기사업소,통신팀,방송설비 점검,부딪힘, 열차감시 철저,,,
886,대전충남본부,천안전기사업소,통신팀,방송설비 점검,떨어짐, 고소작업시 안전대 착용,,,
887,대전충남본부,천안전기사업소,통신팀,방송설비 점검,떨어짐, 사다리 설치 및 고정 철저,,,
888,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,끼임, 안전보호장비 착용 철저,,,
889,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,맞음, 안전보호장비 착용 철저,,,
890,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,감전, 전원차단 후 작업시행,,,
891,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,부딪힘, 보조작업자가 보행통제,,,
892,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,부딪힘, 열차접근시 작업중단 및 대피,,,
893,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,부딪힘, 표시기 개폐시 추락주의,,,
894,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,떨어짐, 고소작업시 안전대 착용,,,
895,대전충남본부,천안전기사업소,통신팀,여객안내설비 점검,떨어짐, 사다리 설치 및 고정 철저,,,
896,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,끼임, 안전보호장비 착용 철저,,,
897,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,끼임, 지적확인 환호응답 철저,,,
898,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,끼임, 2인 이상 작업 필수,,,
899,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,이상온도, 안전보호장비 착용 철저,,,
900,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,이상온도, 지적확인 환호응답 철저,,,
901,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,부딪힘, 보조작업자가 보행통제,,,
902,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,부딪힘, 역과 업무협의 철저,,,
903,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,부딪힘, 열차접근시 작업중단 및 대피,,,
904,대전충남본부,천안전기사업소,통신팀,PSD 차장용모니터 점검,불균형 및 무리한 동작, 2인 이상 작업 필수,,,
905,대전충남본부,천안전기사업소,통신팀,음성유도기 점검,끼임, 작업용 장갑 착용,,,
906,대전충남본부,천안전기사업소,통신팀,음성유도기 점검,감전, 전원차단 후 작업시행,,,
907,대전충남본부,천안전기사업소,통신팀,음성유도기 점검,부딪힘, 보조작업자가 보행통제,,,
908,대전충남본부,천안전기사업소,통신팀,음성유도기 점검,부딪힘, 열차감시 철저,,,
909,대전충남본부,천안전기사업소,통신팀,음성유도기 점검,맞음, 안전보호장비 착용 철저,,,
910,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,절단․베임․찔림, 안전보호장비 착용 철저,,,
911,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,부딪힘, 보조작업자가 작업공간확보,,,
912,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,부딪힘, 열차감시 철저,,,
913,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,감전, 전원차단 후 작업시행,,,
914,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,기타, 안전보호장비 착용 철저,,,
915,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,"(뱀, 벌 등)", 정기적인 예초작업,,,
916,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,불균형 및 무리한 동작, 중량물 2인 이상 작업 필수,,,
917,대전충남본부,천안전기사업소,통신팀,터널무선중계장치 점검,불균형 및 무리한 동작, 충분한 휴식 후 작업,,,
918,대전충남본부,천안전기사업소,통신팀,전원설비 점검,절단․베임․찔림, 안전보호장비 착용 철저,,,
919,대전충남본부,천안전기사업소,통신팀,전원설비 점검,감전, 안전보호장비 착용 철저,,,
920,대전충남본부,천안전기사업소,통신팀,전원설비 점검,감전," 전원차단, 검전기 사용",,,
921,대전충남본부,천안전기사업소,통신팀,전원설비 점검,화학물질 누출·접촉, 안전보호장비 착용 철저,,,
922,대전충남본부,천안전기사업소,통신팀,전원설비 점검,불균형 및 무리한 동작, 중량물 2인 이상 작업 필수,,,
923,대전충남본부,천안전기사업소,통신팀,전원설비 점검,불균형 및 무리한 동작, 충분한 휴식 후 작업,,,
924,대전충남본부,천안전기사업소,통신팀,전원설비 점검,기타(CO2 소화설비),CO2 소화설비 안전작업 ,,,
925,대전충남본부,천안전기사업소,통신팀,전원설비 점검,기타(CO2 소화설비),교육,,,
